t; x
1.156; 0.0130373
1.157; 0.0130024
1.158; 0.0129676
1.159; 0.0129329
1.16; 0.0128983
1.161; 0.0128638
1.162; 0.0128294
1.163; 0.012795
1.164; 0.0127608
1.165; 0.0127266
1.166; 0.0126926
1.167; 0.0126586
1.168; 0.0126247
1.169; 0.012591
1.17; 0.0125573
1.171; 0.0125237
1.172; 0.0124902
1.173; 0.0124567
1.174; 0.0124234
1.175; 0.0123902
1.176; 0.012357
1.177; 0.0123239
1.178; 0.012291
1.179; 0.0122581
1.18; 0.0122253
1.181; 0.0121926
1.182; 0.0121599
1.183; 0.0121274
1.184; 0.0120949
1.185; 0.0120626
1.186; 0.0120303
1.187; 0.0119981
1.188; 0.011966
1.189; 0.011934
1.19; 0.011902
1.191; 0.0118702
1.192; 0.0118384
1.193; 0.0118068
1.194; 0.0117752
1.195; 0.0117437
1.196; 0.0117122
1.197; 0.0116809
1.198; 0.0116496
1.199; 0.0116185
1.2; 0.0115874
1.201; 0.0115564
1.202; 0.0115254
1.203; 0.0114946
1.204; 0.0114638
1.205; 0.0114332
1.206; 0.0114026
1.207; 0.0113721
1.208; 0.0113416
1.209; 0.0113113
1.21; 0.011281
1.211; 0.0112508
1.212; 0.0112207
1.213; 0.0111907
1.214; 0.0111607
1.215; 0.0111309
1.216; 0.0111011
1.217; 0.0110714
1.218; 0.0110418
1.219; 0.0110122
1.22; 0.0109827
1.221; 0.0109534
1.222; 0.010924
1.223; 0.0108948
1.224; 0.0108657
1.225; 0.0108366
1.226; 0.0108076
1.227; 0.0107787
1.228; 0.0107498
1.229; 0.0107211
1.23; 0.0106924
1.231; 0.0106638
1.232; 0.0106352
1.233; 0.0106068
1.234; 0.0105784
1.235; 0.0105501
1.236; 0.0105218
1.237; 0.0104937
1.238; 0.0104656
1.239; 0.0104376
1.24; 0.0104097
1.241; 0.0103818
1.242; 0.010354
1.243; 0.0103263
1.244; 0.0102987
1.245; 0.0102711
1.246; 0.0102437
1.247; 0.0102162
1.248; 0.0101889
1.249; 0.0101616
1.25; 0.0101345
1.251; 0.0101073
1.252; 0.0100803
1.253; 0.0100533
1.254; 0.0100264
1.255; 0.00999959
1.256; 0.00997283
1.257; 0.00994614
1.258; 0.00991953
1.259; 0.00989298
1.26; 0.00986651
1.261; 0.00984011
1.262; 0.00981378
1.263; 0.00978752
1.264; 0.00976133
1.265; 0.00973521
1.266; 0.00970915
1.267; 0.00968317
1.268; 0.00965726
1.269; 0.00963142
1.27; 0.00960565
1.271; 0.00957994
1.272; 0.00955431
1.273; 0.00952874
1.274; 0.00950325
1.275; 0.00947782
1.276; 0.00945245
1.277; 0.00942716
1.278; 0.00940193
1.279; 0.00937678
1.28; 0.00935168
1.281; 0.00932666
1.282; 0.0093017
1.283; 0.00927681
1.284; 0.00925199
1.285; 0.00922723
1.286; 0.00920254
1.287; 0.00917791
1.288; 0.00915336
1.289; 0.00912886
1.29; 0.00910443
1.291; 0.00908007
1.292; 0.00905577
1.293; 0.00903154
1.294; 0.00900737
1.295; 0.00898327
1.296; 0.00895923
1.297; 0.00893526
1.298; 0.00891135
1.299; 0.0088875
1.3; 0.00886372
1.301; 0.00884
1.302; 0.00881635
1.303; 0.00879276
1.304; 0.00876923
1.305; 0.00874576
1.306; 0.00872236
1.307; 0.00869902
1.308; 0.00867574
1.309; 0.00865253
1.31; 0.00862937
1.311; 0.00860628
1.312; 0.00858325
1.313; 0.00856028
